"unique_id","species_harmonized","mean_lat","mean_long","intercept","slope","se_slope","cv_pop","McFadden_R2","year_s","year_10","year_e","year_range","n","rel_sample_per_year","fitted_first","fitted_10","fitted_last","ratio_fitted","ln_ratio_fitted","Kingdom","Phylum","Order","Class","Family","Hemisphere","Ecosystem","Position","ShiftR","Unit","PrAb","Sampling","Grain","Signif","Quality","Start","Reference","Source","usageKey","cent_lat","cent_long","dist_BioTime_BioShift"
"Streptopelia decaocto 702 NDV-C","Streptopelia decaocto",33.312172,-111.677604,-206.3251,0.103,0.110793,37.193417448676,NA,2009,2019,2016,8,6,0.75,1.99102007819996,5.5793855997035,4.09574732162947,2.80227490460453,1.03043155323957,"Animalia","Chordata","Columbiformes","Aves","Columbidae","North","Terrestrial","Centroid",-0.767,"km/year","ABUND","CONT","MEDIUM","YES","MODELED",1994,182,"A181_P1","GBIF:2495696",55.2931843,-2.8883335,8087.2308172916
"Streptopelia decaocto 702 NDV-M","Streptopelia decaocto",33.310719,-111.680838,-264.9415,0.1323,0.057885,68.9029279688573,NA,2005,2015,2016,12,10,0.833333333333333,1.42844221029971,5.36430508965516,6.12320147434332,3.7553532449378,1.32318235401061,"Animalia","Chordata","Columbiformes","Aves","Columbidae","North","Terrestrial","Centroid",-0.767,"km/year","ABUND","CONT","MEDIUM","YES","MODELED",1994,182,"A181_P1","GBIF:2495696",55.2931843,-2.8883335,8087.53420522457
"Streptopelia decaocto 702 NDV-N","Streptopelia decaocto",33.314239,-111.680828,-136.0659,0.0682,0.064591,42.2742519050956,NA,2007,2017,2016,10,9,0.9,2.17842892321835,4.3078552300344,4.02391992156244,1.97750552433453,0.681836214250979,"Animalia","Chordata","Columbiformes","Aves","Columbidae","North","Terrestrial","Centroid",-0.767,"km/year","ABUND","CONT","MEDIUM","YES","MODELED",1994,182,"A181_P1","GBIF:2495696",55.2931843,-2.8883335,8087.21029695033
"Streptopelia decaocto 702 NDV-O","Streptopelia decaocto",33.311609,-111.678492,-119.4035,0.06,0.082205,32.4037642189601,NA,2009,2019,2016,8,8,1,2.86273193666284,5.21403792916548,4.35568169849894,1.8213503899508,0.599578198463632,"Animalia","Chordata","Columbiformes","Aves","Columbidae","North","Terrestrial","Centroid",-0.767,"km/year","ABUND","CONT","MEDIUM","YES","MODELED",1994,182,"A181_P1","GBIF:2495696",55.2931843,-2.8883335,8087.32919189587
"Streptopelia decaocto 702 NDV-X","Streptopelia decaocto",33.312329,-111.68091,-173.2869,0.0868,0.051674,39.1117996055098,NA,2005,2015,2016,12,11,0.916666666666667,1.93799829412769,4.61461965746153,5.03285205228782,2.38112679017532,0.867573816895572,"Animalia","Chordata","Columbiformes","Aves","Columbidae","North","Terrestrial","Centroid",-0.767,"km/year","ABUND","CONT","MEDIUM","YES","MODELED",1994,182,"A181_P1","GBIF:2495696",55.2931843,-2.8883335,8087.3900764933
"Streptopelia decaocto 702 P-16","Streptopelia decaocto",33.4821,-112.303883,-214.5709,0.1069,0.062009,48.3956155955152,NA,2013,2023,2022,10,10,1,1.96810944361295,5.73371081876776,5.15225241392277,2.91330893074835,1.06928952479092,"Animalia","Chordata","Columbiformes","Aves","Columbidae","North","Terrestrial","Centroid",-0.767,"km/year","ABUND","CONT","MEDIUM","YES","MODELED",1994,182,"A181_P1","GBIF:2495696",55.2931843,-2.8883335,8104.39773177955
"Streptopelia decaocto 702 PE-10B","Streptopelia decaocto",33.389401,-112.25664,-1209.288,0.6013,0.171373,106.225471497702,NA,2013,2023,2016,4,4,1,2.96499756960688,1211.56427307121,18.0061546837114,408.62234947189,6.01279137856727,"Animalia","Chordata","Columbiformes","Aves","Columbidae","North","Terrestrial","Centroid",-0.767,"km/year","ABUND","CONT","MEDIUM","YES","MODELED",1994,182,"A181_P1","GBIF:2495696",55.2931843,-2.8883335,8110.46521850545
"Streptopelia decaocto 702 PWRA","Streptopelia decaocto",33.20731,-111.70968,-43.7075,0.0227,0.081315,29.1406289327938,NA,2017,2027,2022,6,6,1,8.16679267972409,10.2490372845408,9.14886674236799,1.25496479297024,0.227107518780073,"Animalia","Chordata","Columbiformes","Aves","Columbidae","North","Terrestrial","Centroid",-0.767,"km/year","ABUND","CONT","MEDIUM","YES","MODELED",1994,182,"A181_P1","GBIF:2495696",55.2931843,-2.8883335,8098.55160635419
"Streptopelia decaocto 702 PWRB","Streptopelia decaocto",33.24183,-111.71894,62.86,-0.0304,0.119048,19.3933096699826,NA,2017,2027,2022,6,6,1,4.35231939824657,3.21025275469371,3.73791992122998,0.737595856587876,-0.304359224179777,"Animalia","Chordata","Columbiformes","Aves","Columbidae","North","Terrestrial","Centroid",-0.767,"km/year","ABUND","CONT","MEDIUM","YES","MODELED",1994,182,"A181_P1","GBIF:2495696",55.2931843,-2.8883335,8095.86587222078
"Streptopelia decaocto 702 PWRC","Streptopelia decaocto",33.25643,-111.75764,-221.4884,0.1109,0.072899,45.1078925639017,NA,2017,2027,2022,6,6,1,8.18877549367656,24.8112638804336,14.2539071707105,3.02991135849225,1.10853336447033,"Animalia","Chordata","Columbiformes","Aves","Columbidae","North","Terrestrial","Centroid",-0.767,"km/year","ABUND","CONT","MEDIUM","YES","MODELED",1994,182,"A181_P1","GBIF:2495696",55.2931843,-2.8883335,8096.55708264239
"Streptopelia decaocto 702 Q-15","Streptopelia decaocto",33.506394,-112.256579,-114.8217,0.0577,0.102258,28.3808651109439,NA,2017,2027,2022,6,6,1,4.73681148772689,8.43462638905334,6.32085715503461,1.7806548584227,0.576981194636403,"Animalia","Chordata","Columbiformes","Aves","Columbidae","North","Terrestrial","Centroid",-0.767,"km/year","ABUND","CONT","MEDIUM","YES","MODELED",1994,182,"A181_P1","GBIF:2495696",55.2931843,-2.8883335,8099.6921485859
"Streptopelia decaocto 702 Q-15B","Streptopelia decaocto",33.50165,-112.266,-137.6036,0.0689,0.105893,21.3615349599046,NA,2017,2027,2022,6,6,1,4.29709504541775,8.56245103981254,6.0657782633238,1.99261383546617,0.689447262028267,"Animalia","Chordata","Columbiformes","Aves","Columbidae","North","Terrestrial","Centroid",-0.767,"km/year","ABUND","CONT","MEDIUM","YES","MODELED",1994,182,"A181_P1","GBIF:2495696",55.2931843,-2.8883335,8100.62062454074
"Streptopelia decaocto 702 Q-15C","Streptopelia decaocto",33.49738,-112.25745,-186.2032,0.0928,0.127876,23.9100805852461,NA,2017,2027,2022,6,6,1,2.7800466004134,7.03365020429122,4.42197640642019,2.5300475910171,0.928238113241207,"Animalia","Chordata","Columbiformes","Aves","Columbidae","North","Terrestrial","Centroid",-0.767,"km/year","ABUND","CONT","MEDIUM","YES","MODELED",1994,182,"A181_P1","GBIF:2495696",55.2931843,-2.8883335,8100.56731963616
"Streptopelia decaocto 702 R-12","Streptopelia decaocto",33.607118,-112.193615,-139.4528,0.0696,0.213549,41.7858740834323,NA,2012,2022,2016,5,5,1,1.91051900762597,3.83319171405179,2.52414926922253,2.00636146447711,0.696322864970739,"Animalia","Chordata","Columbiformes","Aves","Columbidae","North","Terrestrial","Centroid",-0.767,"km/year","ABUND","CONT","MEDIUM","YES","MODELED",1994,182,"A181_P1","GBIF:2495696",55.2931843,-2.8883335,8087.13646257573
"Streptopelia decaocto 702 R-18","Streptopelia decaocto",33.41874,-112.198706,148.4777,-0.0722,0.064728,42.5366775598642,NA,2017,2027,2022,6,6,1,16.3709883777337,7.95053371650434,11.4086850718945,0.485647752784303,-0.722271706377484,"Animalia","Chordata","Columbiformes","Aves","Columbidae","North","Terrestrial","Centroid",-0.767,"km/year","ABUND","CONT","MEDIUM","YES","MODELED",1994,182,"A181_P1","GBIF:2495696",55.2931843,-2.8883335,8104.73710801634
"Streptopelia decaocto 702 R-18B","Streptopelia decaocto",33.41015,-112.21421,-558.4501,0.2784,0.035859,69.6563690732591,NA,2017,2027,2022,6,6,1,22.7751661475272,368.663258992212,91.631691985014,16.1870722085704,2.78421291184077,"Animalia","Chordata","Columbiformes","Aves","Columbidae","North","Terrestrial","Centroid",-0.767,"km/year","ABUND","CONT","MEDIUM","YES","MODELED",1994,182,"A181_P1","GBIF:2495696",55.2931843,-2.8883335,8106.33801763873
"Streptopelia decaocto 702 R-18C","Streptopelia decaocto",33.39753,-112.17001,-284.7158,0.1417,0.112807,28.333979856869,NA,2017,2027,2022,6,6,1,3.17497824203779,13.0999580472006,6.44919233481776,4.12599931355519,1.41730824827852,"Animalia","Chordata","Columbiformes","Aves","Columbidae","North","Terrestrial","Centroid",-0.767,"km/year","ABUND","CONT","MEDIUM","YES","MODELED",1994,182,"A181_P1","GBIF:2495696",55.2931843,-2.8883335,8105.18917212865
"Streptopelia decaocto 702 S-16","Streptopelia decaocto",33.466716,-112.141846,-334.1103,0.1666,0.153591,39.1953428400944,NA,2012,2022,2016,5,5,1,3.06259498605806,16.2065202894749,5.96389036569954,5.29176086399028,1.66615105702124,"Animalia","Chordata","Columbiformes","Aves","Columbidae","North","Terrestrial","Centroid",-0.767,"km/year","ABUND","CONT","MEDIUM","YES","MODELED",1994,182,"A181_P1","GBIF:2495696",55.2931843,-2.8883335,8097.35022164583
"Streptopelia decaocto 702 T-11","Streptopelia decaocto",33.648139,-112.132991,-356.9716,0.178,0.069382,51.7495883783994,NA,2008,2018,2016,9,9,1,1.73602130654458,10.2994415802343,7.21376438036745,5.93278523795,1.78049378873663,"Animalia","Chordata","Columbiformes","Aves","Columbidae","North","Terrestrial","Centroid",-0.767,"km/year","ABUND","CONT","MEDIUM","YES","MODELED",1994,182,"A181_P1","GBIF:2495696",55.2931843,-2.8883335,8080.19838792891
"Streptopelia decaocto 702 T-11__New","Streptopelia decaocto",33.64816,-112.13335,-15.8287,0.0089,0.080004,23.7804696898344,NA,2017,2027,2022,6,6,1,8.73099993673596,9.54578184538906,9.12930559726135,1.09332057204867,0.089219461753121,"Animalia","Chordata","Columbiformes","Aves","Columbidae","North","Terrestrial","Centroid",-0.767,"km/year","ABUND","CONT","MEDIUM","YES","MODELED",1994,182,"A181_P1","GBIF:2495696",55.2931843,-2.8883335,8080.2151991201
"Streptopelia decaocto 702 T-13","Streptopelia decaocto",33.573009,-112.139015,-537.871,0.2676,0.36267,28.3224085201745,NA,2014,2024,2016,3,3,1,2.94340564264892,42.7593602042896,5.02673897598228,14.5271720569946,2.67602083076599,"Animalia","Chordata","Columbiformes","Aves","Columbidae","North","Terrestrial","Centroid",-0.767,"km/year","ABUND","CONT","MEDIUM","YES","MODELED",1994,182,"A181_P1","GBIF:2495696",55.2931843,-2.8883335,8087.42342780157
"Streptopelia decaocto 702 T-13__New","Streptopelia decaocto",33.57299,-112.13908,-34.8563,0.0181,0.104693,21.645220045948,NA,2017,2027,2022,6,6,1,4.98377752301186,5.97129577429483,5.45523690257229,1.19814653577999,0.180775809224819,"Animalia","Chordata","Columbiformes","Aves","Columbidae","North","Terrestrial","Centroid",-0.767,"km/year","ABUND","CONT","MEDIUM","YES","MODELED",1994,182,"A181_P1","GBIF:2495696",55.2931843,-2.8883335,8087.42857072392
"Streptopelia decaocto 702 T-19","Streptopelia decaocto",33.378531,-112.120804,-326.6336,0.1628,0.043449,91.5708116220164,NA,2013,2023,2022,10,10,1,3.15424663319157,16.0719759518702,13.6568931434121,5.09534536163015,1.62832744879944,"Animalia","Chordata","Columbiformes","Aves","Columbidae","North","Terrestrial","Centroid",-0.767,"km/year","ABUND","CONT","MEDIUM","YES","MODELED",1994,182,"A181_P1","GBIF:2495696",55.2931843,-2.8883335,8104.36418745368
"Streptopelia decaocto 702 TRSA","Streptopelia decaocto",33.43389,-112.24509,-1706.3136,0.8461,0.075253,173.770070095304,NA,2017,2027,2022,6,6,1,1.35499597851827,6405.8419337547,93.1659275661406,4727.57265358062,8.46116716870233,"Animalia","Chordata","Columbiformes","Aves","Columbidae","North","Terrestrial","Centroid",-0.767,"km/year","ABUND","CONT","MEDIUM","YES","MODELED",1994,182,"A181_P1","GBIF:2495696",55.2931843,-2.8883335,8105.76614148138
"Streptopelia decaocto 702 TRSB","Streptopelia decaocto",33.42514,-112.28805,-232.1054,0.1161,0.074835,24.8203237498128,NA,2017,2027,2022,6,6,1,7.67316936238851,24.4976793394154,13.7103917725505,3.19264155167686,1.16084864675975,"Animalia","Chordata","Columbiformes","Aves","Columbidae","North","Terrestrial","Centroid",-0.767,"km/year","ABUND","CONT","MEDIUM","YES","MODELED",1994,182,"A181_P1","GBIF:2495696",55.2931843,-2.8883335,8108.81541766462
"Streptopelia decaocto 702 TRSC","Streptopelia decaocto",33.40209,-112.27385,-90.9394,0.0461,0.083185,15.4883186159854,NA,2017,2027,2022,6,6,1,7.36561228462472,11.6765994186356,9.27390447010011,1.58528564461773,0.46076460851647,"Animalia","Chordata","Columbiformes","Aves","Columbidae","North","Terrestrial","Centroid",-0.767,"km/year","ABUND","CONT","MEDIUM","YES","MODELED",1994,182,"A181_P1","GBIF:2495696",55.2931843,-2.8883335,8110.19602903306
"Streptopelia decaocto 702 U-12__New","Streptopelia decaocto",33.62722,-112.07862,54.3508,-0.0263,0.132328,36.9306966079654,NA,2017,2027,2022,6,6,1,3.48622845582662,2.67928052194245,3.05623690127872,0.768532686796386,-0.263272183666118,"Animalia","Chordata","Columbiformes","Aves","Columbidae","North","Terrestrial","Centroid",-0.767,"km/year","ABUND","CONT","MEDIUM","YES","MODELED",1994,182,"A181_P1","GBIF:2495696",55.2931843,-2.8883335,8079.28270278479
"Streptopelia decaocto 702 U-18","Streptopelia decaocto",33.401286,-112.090648,-448.32,0.224,0.031872,54.2221768965847,NA,2017,2027,2022,6,6,1,32.7303247128645,307.447231961776,100.313746486612,9.39334499913885,2.24000145972559,"Animalia","Chordata","Columbiformes","Aves","Columbidae","North","Terrestrial","Centroid",-0.767,"km/year","ABUND","CONT","MEDIUM","YES","MODELED",1994,182,"A181_P1","GBIF:2495696",55.2931843,-2.8883335,8100.6928443018
"Streptopelia decaocto 702 U-18B","Streptopelia decaocto",33.40558,-112.09829,-126.0024,0.0645,0.028362,29.7153450421251,NA,2017,2027,2022,6,6,1,60.5559743875359,115.424307868092,83.6040156389586,1.90607630436956,0.645046838202745,"Animalia","Chordata","Columbiformes","Aves","Columbidae","North","Terrestrial","Centroid",-0.767,"km/year","ABUND","CONT","MEDIUM","YES","MODELED",1994,182,"A181_P1","GBIF:2495696",55.2931843,-2.8883335,8100.69757294745
"Streptopelia decaocto 702 U-18C","Streptopelia decaocto",33.40068,-112.09386,-223.7234,0.1124,0.046234,24.5227061226461,NA,2017,2027,2022,6,6,1,20.281359791096,62.4154471604702,35.5790688521169,3.07747842370373,1.12411056807017,"Animalia","Chordata","Columbiformes","Aves","Columbidae","North","Terrestrial","Centroid",-0.767,"km/year","ABUND","CONT","MEDIUM","YES","MODELED",1994,182,"A181_P1","GBIF:2495696",55.2931843,-2.8883335,8100.91664275627
"Streptopelia decaocto 702 V-14B","Streptopelia decaocto",33.54785,-112.05521,-95.3751,0.0479,0.118947,38.2215926192715,NA,2017,2027,2022,6,6,1,3.58601765492683,5.79056646713803,4.55687102990461,1.61476239783214,0.479187823765741,"Animalia","Chordata","Columbiformes","Aves","Columbidae","North","Terrestrial","Centroid",-0.767,"km/year","ABUND","CONT","MEDIUM","YES","MODELED",1994,182,"A181_P1","GBIF:2495696",55.2931843,-2.8883335,8085.35807738142
"Streptopelia decaocto 702 V-14C","Streptopelia decaocto",33.54601,-112.05283,-244.05,0.1215,0.122623,36.0269579810485,NA,2017,2027,2022,6,6,1,2.82070077443414,9.5076028625017,5.17861977338275,3.37065276426175,1.21510642420111,"Animalia","Chordata","Columbiformes","Aves","Columbidae","North","Terrestrial","Centroid",-0.767,"km/year","ABUND","CONT","MEDIUM","YES","MODELED",1994,182,"A181_P1","GBIF:2495696",55.2931843,-2.8883335,8085.4028588559
"Streptopelia decaocto 702 V-14__New","Streptopelia decaocto",33.55222,-112.05477,-242.8905,0.1209,0.126095,34.101471878157,NA,2017,2027,2022,6,6,1,2.671344754211,8.95014879682589,4.8896761690125,3.35042820014797,1.20908815860827,"Animalia","Chordata","Columbiformes","Aves","Columbidae","North","Terrestrial","Centroid",-0.767,"km/year","ABUND","CONT","MEDIUM","YES","MODELED",1994,182,"A181_P1","GBIF:2495696",55.2931843,-2.8883335,8084.93320126996
"Streptopelia decaocto 702 V-16","Streptopelia decaocto",33.471134,-112.046813,-110.9817,0.0557,0.141001,55.1359738281771,NA,2011,2021,2016,6,5,0.833333333333333,2.89696344423738,5.05726237251535,3.8276238348477,1.7457114906214,0.557162203569817,"Animalia","Chordata","Columbiformes","Aves","Columbidae","North","Terrestrial","Centroid",-0.767,"km/year","ABUND","CONT","MEDIUM","YES","MODELED",1994,182,"A181_P1","GBIF:2495696",55.2931843,-2.8883335,8091.97437675758
"Streptopelia decaocto 702 V-18","Streptopelia decaocto",33.38786,-112.02883,165.8354,-0.082,0.306762,45.6540035817735,NA,2011,2021,2014,4,4,1,2.40722974768056,1.05993055784009,1.88211217058844,0.440311340810476,-0.820273209544467,"Animalia","Chordata","Columbiformes","Aves","Columbidae","North","Terrestrial","Centroid",-0.767,"km/year","ABUND","CONT","MEDIUM","YES","MODELED",1994,182,"A181_P1","GBIF:2495696",55.2931843,-2.8883335,8098.69273061284
"Streptopelia decaocto 702 W-15","Streptopelia decaocto",33.523885,-111.992319,-223.6076,0.111,0.254488,37.7491721763537,NA,2018,2028,2022,5,3,0.6,1.36016538668571,4.12553529988666,2.12005512889499,3.03311298778106,1.10958948082532,"Animalia","Chordata","Columbiformes","Aves","Columbidae","North","Terrestrial","Centroid",-0.767,"km/year","ABUND","CONT","MEDIUM","YES","MODELED",1994,182,"A181_P1","GBIF:2495696",55.2931843,-2.8883335,8084.27261389645
"Streptopelia decaocto 702 W-15B","Streptopelia decaocto",33.51892,-111.99351,89.086,-0.0434,0.148594,28.6926625120763,NA,2018,2028,2022,5,5,1,4.94193055322029,3.20341315435726,4.15511611559914,0.648210880314745,-0.433539202987077,"Animalia","Chordata","Columbiformes","Aves","Columbidae","North","Terrestrial","Centroid",-0.767,"km/year","ABUND","CONT","MEDIUM","YES","MODELED",1994,182,"A181_P1","GBIF:2495696",55.2931843,-2.8883335,8084.79142873609
"Streptopelia decaocto 702 W-17__New","Streptopelia decaocto",33.44471,-111.999657,194.2948,-0.096,0.28659,26.6814690032568,NA,2013,2023,2016,4,4,1,2.81804153917365,1.0789502821221,2.11282537078247,0.382872383931744,-0.960053546547954,"Animalia","Chordata","Columbiformes","Aves","Columbidae","North","Terrestrial","Centroid",-0.767,"km/year","ABUND","CONT","MEDIUM","YES","MODELED",1994,182,"A181_P1","GBIF:2495696",55.2931843,-2.8883335,8091.93697092296
"Streptopelia decaocto 702 X-17","Streptopelia decaocto",33.425593,-111.959822,274.5557,-0.1352,0.109876,30.643712777009,NA,2017,2027,2022,6,6,1,6.68287520932148,1.72937116670948,3.39958404775018,0.258776516475618,-1.35179046052036,"Animalia","Chordata","Columbiformes","Aves","Columbidae","North","Terrestrial","Centroid",-0.767,"km/year","ABUND","CONT","MEDIUM","YES","MODELED",1994,182,"A181_P1","GBIF:2495696",55.2931843,-2.8883335,8091.60930999359
"Streptopelia decaocto 702 X-17B","Streptopelia decaocto",33.42544,-111.95321,-66.9426,0.0338,0.121564,25.8690995848526,NA,2017,2027,2022,6,6,1,3.55492314390853,4.98539850675789,4.20983473942635,1.40239276770315,0.33817989752599,"Animalia","Chordata","Columbiformes","Aves","Columbidae","North","Terrestrial","Centroid",-0.767,"km/year","ABUND","CONT","MEDIUM","YES","MODELED",1994,182,"A181_P1","GBIF:2495696",55.2931843,-2.8883335,8091.27711005055
"Streptopelia decaocto 702 X-17C","Streptopelia decaocto",33.42789,-111.9551,-93.6837,0.0472,0.110818,31.4735165469696,NA,2017,2027,2022,6,6,1,4.13925775612625,6.6328177606856,5.23974640234523,1.60241718478846,0.471513229718141,"Animalia","Chordata","Columbiformes","Aves","Columbidae","North","Terrestrial","Centroid",-0.767,"km/year","ABUND","CONT","MEDIUM","YES","MODELED",1994,182,"A181_P1","GBIF:2495696",55.2931843,-2.8883335,8091.15081626458
"Streptopelia decaocto 702 Y-19","Streptopelia decaocto",33.377251,-111.915275,-601.4726,0.2993,0.20214,60.380736442456,NA,2011,2021,2015,5,4,0.8,1.42626683261405,28.4383617575032,4.72152506501618,19.9390191983793,2.99267857567997,"Animalia","Chordata","Columbiformes","Aves","Columbidae","North","Terrestrial","Centroid",-0.767,"km/year","ABUND","CONT","MEDIUM","YES","MODELED",1994,182,"A181_P1","GBIF:2495696",55.2931843,-2.8883335,8093.7205344632
"Streptopelia decaocto 702 Y-19__New","Streptopelia decaocto",33.37724,-111.91532,-206.5067,0.1029,0.129128,26.609512413406,NA,2017,2027,2022,6,6,1,2.6607867708761,7.44322779500432,4.45026314385619,2.79737853347547,1.0286827405921,"Animalia","Chordata","Columbiformes","Aves","Columbidae","North","Terrestrial","Centroid",-0.767,"km/year","ABUND","CONT","MEDIUM","YES","MODELED",1994,182,"A181_P1","GBIF:2495696",55.2931843,-2.8883335,8093.72390411107
"Streptopelia decaocto 702 Z-23__New","Streptopelia decaocto",33.21929,-111.87161,-310.8599,0.1542,0.176636,52.9593462027365,NA,2017,2027,2022,6,5,0.833333333333333,1.25713226308563,5.87770939190845,2.7182821983028,4.6754900534345,1.54233398151104,"Animalia","Chordata","Columbiformes","Aves","Columbidae","North","Terrestrial","Centroid",-0.767,"km/year","ABUND","CONT","MEDIUM","YES","MODELED",1994,182,"A181_P1","GBIF:2495696",55.2931843,-2.8883335,8105.95517184361
"Streptopelia decaocto 756 NA","Streptopelia decaocto",37.884160952381,-8.06938904761905,-267.8553,0.1333,0.63426,17.9461352895669,NA,2010,2020,2012,3,3,1,1.09099902152689,4.13770242987349,1.42433235486029,3.79258124730729,1.33304685516396,"Animalia","Chordata","Columbiformes","Aves","Columbidae","North","Terrestrial","Centroid",-0.767,"km/year","ABUND","CONT","MEDIUM","YES","MODELED",1994,182,"A181_P1","GBIF:2495696",55.2931843,-2.8883335,1976.72874109442
"Streptopelia decaocto 768 NA","Streptopelia decaocto",53.356910627451,13.729568372549,-52.4417,0.0262,0.074316,18.5471729042888,NA,2001,2011,2014,14,4,0.285714285714286,1.06572726548458,1.38548884974718,1.49896027139277,1.30004072769707,0.262395592974492,"Animalia","Chordata","Columbiformes","Aves","Columbidae","North","Terrestrial","Centroid",-0.767,"km/year","ABUND","CONT","MEDIUM","YES","MODELED",1994,182,"A181_P1","GBIF:2495696",55.2931843,-2.8883335,1097.360095365
"Streptopelia turtur 582 NA","Streptopelia turtur",59.817,22.9,40.6074,-0.0202,0.019468,37.6733071611774,NA,1979,1989,2019,41,17,0.414634146341463,1.95694318979238,1.59932965808743,0.873006161571932,0.817259114331835,-0.201799080999706,"Animalia","Chordata","Columbiformes","Aves","Columbidae","North","Terrestrial","Centroid",1.733,"km/year","OCCUR","TWO","COARSE","YES","LOW",1974,8,"A8_P1","GBIF:2495708",64.95307265,25.54385325,587.666154938438
"Streptopelia turtur 682 NA","Streptopelia turtur",46.101065104,24.804121976,-29.8722,0.0149,0.226157,6.69412009510632,NA,2014,2024,2019,6,6,1,1.07653814699067,1.24912027310147,1.15962305262233,1.16031213254563,0.148689048703521,"Animalia","Chordata","Columbiformes","Aves","Columbidae","North","Terrestrial","Centroid",1.733,"km/year","OCCUR","TWO","COARSE","YES","LOW",1974,8,"A8_P1","GBIF:2495708",64.95307265,25.54385325,2099.07874894362
"Streptopelia turtur 768 NA","Streptopelia turtur",53.32907508,13.65623496,37.1104,-0.0183,0.574567,5.20386226254102,NA,2000,2010,2002,3,3,1,1.54267749038978,1.28419899766765,1.48712193483559,0.832448133629785,-0.183384361014589,"Animalia","Chordata","Columbiformes","Aves","Columbidae","North","Terrestrial","Centroid",-6.904,"km/year","ABUND","CONT","MEDIUM","YES","MODELED",1994,182,"A181_P1","GBIF:2495708",55.2931843,-2.8883335,1093.6881132628
"Strix aluco 582 NA","Strix aluco",59.817,22.9,-7.2545,0.0037,0.015682,25.5491623667768,NA,1979,1989,2019,41,26,0.634146341463415,1.14189574750095,1.18532606272341,1.32578154075431,1.03803352041331,0.0373280774913693,"Animalia","Chordata","Strigiformes","Aves","Strigidae","North","Terrestrial","Centroid",-0.408,"km/year","OCCUR","TWO","COARSE","YES","LOW",1974,8,"A8_P1","GBIF:9282206",64.95307265,25.54385325,587.666154938438
"Strix aluco 634 NA","Strix aluco",58.0105,14.7862,0,0,0.107832,0,0,2003,2013,2016,14,3,0.214285714285714,1.00000000004676,1.00000000004676,1.00000000004676,1,0,"Animalia","Chordata","Strigiformes","Aves","Strigidae","North","Terrestrial","Centroid",-0.408,"km/year","OCCUR","TWO","COARSE","YES","LOW",1974,8,"A8_P1","GBIF:9282206",64.95307265,25.54385325,958.635385018592
"Strix uralensis 582 NA","Strix uralensis",59.817,22.9,-28.8447,0.0145,0.064984,22.2222222222222,NA,1989,1999,2009,21,4,0.19047619047619,0.9299857493265,1.07473083996703,1.24200438470452,1.15564226736308,0.144656265060018,"Animalia","Chordata","Strigiformes","Aves","Strigidae","North","Terrestrial","Centroid",0.167,"km/year","OCCUR","TWO","COARSE","YES","LOW",1974,8,"A8_P1","GBIF:2497509",64.95307265,25.54385325,587.666154938438
"Sturnella magna 195 NA","Sturnella magna",38.3389,-84.2389,100.8417,-0.0489,0.003913,44.8653654947203,NA,1978,1988,2007,30,28,0.933333333333333,62.5246390133604,38.3460617182219,15.1458257972474,0.613295211668924,-0.488908873866535,"Animalia","Chordata","Passeriformes","Aves","Icteridae","North","Terrestrial","Centroid",0.354,"km/year","OCCUR","TWO","MEDIUM","YES","RESURVEYED",1980,17,"A17_P1","GBIF:2484254",42.78056955,-75.81035595,866.828223994533
"Sturnella magna 333 NA","Sturnella magna",39.083333,-96.58333,5.4974,-0.002,0.01051,21.9524567154498,NA,1981,1991,2008,28,28,1,5.08725056661747,4.98881603901059,4.82582871602385,0.980650741236769,-0.0195389060121904,"Animalia","Chordata","Passeriformes","Aves","Icteridae","North","Terrestrial","Centroid",0.69,"km/year","ABUND","MULT","COARSE","YES","LOW",1975,10,"A10_P1","GBIF:2484254",37.24610045,-95.84085085,214.593255901196
"Sturnella neglecta 217 NA","Sturnella neglecta",46.3818701657459,-108.336023093923,-746.6582,0.3732,0.448494,39.8518649032374,NA,2002,2012,2004,3,3,1,1.75071940939828,73.1407417032899,3.69321940939798,41.7775351724856,3.73235875899525,"Animalia","Chordata","Passeriformes","Aves","Icteridae","North","Terrestrial","Centroid",-1.023,"km/year","ABUND","CONT","COARSE","NO","RESURVEYED",1966,123,"A122_P1","GBIF:9596413",43.6271988,-107.96940985,308.002230957422
"Sturnella neglecta 225 NA","Sturnella neglecta",33.43,-111.93,-123.9089,0.0626,0.04066,95.5868355282428,NA,2000,2010,2011,12,10,0.833333333333333,3.58813539414731,6.7097750225324,7.14318457652833,1.86998936368925,0.625932742983608,"Animalia","Chordata","Passeriformes","Aves","Icteridae","North","Terrestrial","Centroid",-1.023,"km/year","ABUND","CONT","COARSE","NO","RESURVEYED",1966,123,"A122_P1","GBIF:9596413",43.6271988,-107.96940985,1185.99688200866
"Sturnella neglecta 702 AE-23","Sturnella neglecta",33.2187,-111.6265,803.9335,-0.4009,0.215556,61.7592813873763,NA,2000,2010,2003,4,4,1,8.12462745809698,0.147446051381569,2.4403513773847,0.0181480384352423,-4.00919279930508,"Animalia","Chordata","Passeriformes","Aves","Icteridae","North","Terrestrial","Centroid",-1.023,"km/year","ABUND","CONT","COARSE","NO","RESURVEYED",1966,123,"A122_P1","GBIF:9596413",43.6271988,-107.96940985,1201.42255425289
